,northing,easting,elevation,forest,water
973,87276,941942,372,0,100
974,88276,941942,372,0,100
975,89276,941942,372,0,100
976,90276,941942,372,0,100
977,91276,941942,386,0,20
978,92276,941942,451,2,0
979,93276,941942,653,25,0
980,94276,941942,670,22,0
981,95276,941942,642,47,0
982,96276,941942,670,62,0
983,97276,941942,649,54,0
984,98276,941942,675,7,0
985,99276,941942,683,1,0
986,100276,941942,701,0,0
987,101276,941942,703,12,0
988,102276,941942,722,3,0
989,103276,941942,811,70,0
990,104276,941942,1052,100,0
991,105276,941942,1218,93,0
992,106276,941942,1186,97,0
993,107276,941942,1254,100,0
994,108276,941942,1316,86,0
995,109276,941942,1299,24,0
996,110276,941942,1320,54,0
997,111276,941942,1352,82,0
998,112276,941942,1225,67,0
999,113276,941942,1127,58,0
1000,114276,941942,1197,73,0
1001,115276,941942,1319,63,0
1002,116276,941942,1029,86,0
1003,117276,941942,922,90,1
1004,118276,941942,1079,86,1
1005,119276,941942,1296,9,0
1006,85276,942942,372,0,79
1007,86276,942942,372,0,100
1008,87276,942942,372,0,100
1009,88276,942942,372,0,100
1010,89276,942942,372,0,100
1011,90276,942942,372,0,100
1012,91276,942942,381,0,37
1013,92276,942942,421,3,0
1014,93276,942942,548,7,0
1015,94276,942942,628,18,0
1016,95276,942942,615,1,0
1017,96276,942942,634,48,0
1018,97276,942942,634,76,2
1019,98276,942942,673,63,0
1020,99276,942942,701,28,0
1021,100276,942942,704,60,0
1022,101276,942942,692,2,0
1023,102276,942942,692,0,1
1024,103276,942942,717,0,0
1025,104276,942942,770,52,0
1026,105276,942942,888,96,0
1027,106276,942942,878,100,0
1028,107276,942942,1008,100,0
1029,108276,942942,1202,92,0
1030,109276,942942,1216,83,0
1031,110276,942942,1172,92,0
1032,111276,942942,1186,66,0
1033,112276,942942,1140,55,0
1034,113276,942942,1090,11,0
1035,114276,942942,1108,57,0
1036,115276,942942,1202,47,0
1037,116276,942942,1256,80,0
1038,117276,942942,862,81,0
1039,118276,942942,777,34,2
1040,119276,942942,1238,55,0
1041,120276,942942,1329,2,0
1042,85276,943942,372,0,61
1043,86276,943942,372,0,100
1044,87276,943942,372,0,100
1045,88276,943942,372,0,100
1046,89276,943942,372,0,100
1047,90276,943942,372,0,100
1048,91276,943942,373,9,57
1049,92276,943942,423,7,0
1050,93276,943942,456,0,0
1051,94276,943942,562,4,0
1052,95276,943942,555,23,0
1053,96276,943942,561,47,0
1054,97276,943942,660,28,0
1055,98276,943942,679,90,0
1056,99276,943942,695,100,0
1057,100276,943942,711,60,0
1058,101276,943942,703,0,0
1059,102276,943942,690,0,0
1060,103276,943942,690,2,0
1061,104276,943942,695,2,0
1062,105276,943942,706,11,0
1063,106276,943942,746,19,0
1064,107276,943942,812,58,0
1065,108276,943942,909,96,0
1066,109276,943942,1030,90,0
1067,110276,943942,1052,84,0
1068,111276,943942,1090,91,0
1069,112276,943942,1181,41,0
1070,113276,943942,1099,27,0
1071,114276,943942,1069,55,0
1072,115276,943942,1087,10,0
1073,116276,943942,1157,11,0
1074,117276,943942,1081,87,0
1075,118276,943942,774,30,4
1076,119276,943942,941,72,0
1077,120276,943942,1024,57,0
1078,121276,943942,919,4,0
1079,85276,944942,372,0,43
1080,86276,944942,372,0,100
1081,87276,944942,372,0,100
1082,88276,944942,372,0,100
1083,89276,944942,372,0,100
1084,90276,944942,372,1,98
1085,91276,944942,375,21,21
1086,92276,944942,423,0,0
1087,93276,944942,442,0,0
1088,94276,944942,497,2,0
1089,95276,944942,512,26,1
1090,96276,944942,602,9,0
1091,97276,944942,630,6,0
1092,98276,944942,647,39,0
1093,99276,944942,684,93,0
1094,100276,944942,686,51,1
1095,101276,944942,683,10,0
1096,102276,944942,682,27,0
1097,103276,944942,674,68,0
1098,104276,944942,679,24,0
1099,105276,944942,683,1,0
1100,106276,944942,686,0,1
1101,107276,944942,713,0,0
1102,108276,944942,761,42,0
1103,109276,944942,859,100,0
1104,110276,944942,930,72,0
1105,111276,944942,1025,68,0
1106,112276,944942,1166,51,0
1107,113276,944942,1212,45,0
1108,114276,944942,1110,30,0
1109,115276,944942,1024,38,1
1110,116276,944942,994,5,1
1111,117276,944942,1113,73,0
1112,118276,944942,823,45,0
1113,119276,944942,774,15,5
1114,120276,944942,855,21,0
1115,121276,944942,846,3,0
1116,122276,944942,1106,5,0
1117,85276,945942,372,0,25
1118,86276,945942,372,0,100
1119,87276,945942,372,0,100
1120,88276,945942,372,0,100
1121,89276,945942,372,0,100
1122,90276,945942,372,0,93
1123,91276,945942,384,28,5
1124,92276,945942,407,18,2
1125,93276,945942,429,11,1
1126,94276,945942,461,15,1
1127,95276,945942,518,5,0
1128,96276,945942,549,1,0
1129,97276,945942,579,3,0
1130,98276,945942,635,21,0
1131,99276,945942,677,86,0
1132,100276,945942,687,92,0
1133,101276,945942,687,44,0
1134,102276,945942,682,91,0
1135,103276,945942,669,89,0
1136,104276,945942,670,89,0
1137,105276,945942,667,37,0
1138,106276,945942,665,10,0
1139,107276,945942,666,10,0
1140,108276,945942,703,9,0
1141,109276,945942,758,72,0
1142,110276,945942,832,23,0
1143,111276,945942,900,31,0
1144,112276,945942,1018,90,0
1145,113276,945942,1207,53,0
1146,114276,945942,1249,37,0
1147,115276,945942,1173,13,0
1148,116276,945942,997,63,0
1149,117276,945942,1104,81,0
1150,118276,945942,894,63,0
1151,119276,945942,785,7,2
1152,120276,945942,820,57,8
1153,121276,945942,936,57,0
1154,122276,945942,1121,52,0
1155,123276,945942,1206,10,0
1156,85276,946942,372,0,7
1157,86276,946942,372,0,100
1158,87276,946942,372,0,100
1159,88276,946942,372,0,100
1160,89276,946942,372,0,100
1161,90276,946942,372,0,100
1162,91276,946942,376,21,64
1163,92276,946942,407,10,0
1164,93276,946942,440,1,0
1165,94276,946942,480,0,0
1166,95276,946942,550,2,0
1167,96276,946942,520,15,0
1168,97276,946942,563,0,0
1169,98276,946942,636,9,0
1170,99276,946942,643,53,0
1171,100276,946942,653,38,0
1172,101276,946942,670,24,0
1173,102276,946942,673,83,0
1174,103276,946942,663,38,1
1175,104276,946942,681,4,0
1176,105276,946942,673,27,0
1177,106276,946942,654,55,0
1178,107276,946942,657,0,0
1179,108276,946942,663,4,1
1180,109276,946942,694,59,0
1181,110276,946942,746,50,0
1182,111276,946942,750,3,0
1183,112276,946942,868,19,0
1184,113276,946942,978,88,0
1185,114276,946942,1214,64,0
1186,115276,946942,1254,34,0
1187,116276,946942,1028,90,0
1188,117276,946942,1012,56,0
1189,118276,946942,1058,62,0
1190,119276,946942,750,84,2
1191,120276,946942,804,30,0
1192,121276,946942,974,57,0
1193,122276,946942,1113,49,0
1194,123276,946942,1218,17,0
1195,86276,947942,372,0,75
1196,87276,947942,372,0,100
1197,88276,947942,372,0,100
1198,89276,947942,372,0,100
1199,90276,947942,372,0,100
1200,91276,947942,372,0,100
1201,92276,947942,403,6,4
1202,93276,947942,429,5,0
1203,94276,947942,459,13,0
1204,95276,947942,473,26,0
1205,96276,947942,475,5,0
1206,97276,947942,519,0,0
1207,98276,947942,575,16,0
1208,99276,947942,600,4,0
1209,100276,947942,620,0,0
1210,101276,947942,637,13,0
1211,102276,947942,665,93,0
1212,103276,947942,644,14,0
1213,104276,947942,660,1,0
1214,105276,947942,650,1,0
1215,106276,947942,646,71,0
1216,107276,947942,638,21,0
1217,108276,947942,649,0,0
1218,109276,947942,645,7,0
1219,110276,947942,671,57,0
1220,111276,947942,729,64,0
1221,112276,947942,779,34,0
1222,113276,947942,849,20,0
1223,114276,947942,957,74,0
1224,115276,947942,1167,57,0
1225,116276,947942,996,96,0
1226,117276,947942,923,58,0
1227,118276,947942,1112,78,0
1228,119276,947942,828,41,0
1229,120276,947942,750,32,3
1230,121276,947942,925,29,0
1231,122276,947942,1113,29,0
1232,123276,947942,1238,33,0
1233,86276,948942,372,0,16
1234,87276,948942,372,0,98
1235,88276,948942,372,0,100
1236,89276,948942,372,0,100
1237,90276,948942,372,0,100
1238,91276,948942,372,0,100
1239,92276,948942,387,1,30
1240,93276,948942,421,0,0
1241,94276,948942,436,11,0
1242,95276,948942,455,20,0
1243,96276,948942,485,1,0
1244,97276,948942,506,5,0
1245,98276,948942,518,3,0
1246,99276,948942,554,2,0
1247,100276,948942,586,0,0
1248,101276,948942,603,0,0
1249,102276,948942,607,14,0
1250,103276,948942,606,1,1
1251,104276,948942,613,3,0
1252,105276,948942,615,38,0
1253,106276,948942,624,55,0
1254,107276,948942,623,64,0
1255,108276,948942,627,0,0
1256,109276,948942,628,0,1
1257,110276,948942,629,12,0
1258,111276,948942,668,73,0
1259,112276,948942,716,84,0
1260,113276,948942,761,36,0
1261,114276,948942,821,47,0
1262,115276,948942,902,72,0
1263,116276,948942,898,72,0
1264,117276,948942,807,63,0
1265,118276,948942,1013,81,0
1266,119276,948942,989,70,0
1267,120276,948942,747,86,2
1268,121276,948942,804,44,0
1269,122276,948942,1072,67,0
1270,123276,948942,1289,40,0
1271,124276,948942,1381,21,0
1272,125276,948942,1277,6,0
1273,128276,948942,1143,5,0
1274,129276,948942,1128,49,0
1275,130276,948942,1107,17,0
1276,131276,948942,1099,3,0
1277,142276,948942,1143,37,0
1278,143276,948942,1105,10,0
1279,87276,949942,372,0,53
1280,88276,949942,372,0,100
1281,89276,949942,372,0,100
1282,90276,949942,372,0,100
1283,91276,949942,372,0,100
1284,92276,949942,372,0,89
1285,93276,949942,394,2,0
1286,94276,949942,421,12,0
1287,95276,949942,440,9,0
1288,96276,949942,477,0,0
1289,97276,949942,508,0,0
1290,98276,949942,503,0,0
1291,99276,949942,497,8,0
1292,100276,949942,517,6,0
1293,101276,949942,536,19,0
1294,102276,949942,558,12,0
1295,103276,949942,581,6,0
1296,104276,949942,603,23,0
1297,105276,949942,601,87,0
1298,106276,949942,596,28,0
1299,107276,949942,603,4,1
1300,108276,949942,613,1,0
1301,109276,949942,614,10,0
1302,110276,949942,608,12,0
1303,111276,949942,618,6,1
1304,112276,949942,667,76,0
1305,113276,949942,715,99,0
1306,114276,949942,751,58,0
1307,115276,949942,785,4,0
1308,116276,949942,786,20,0
1309,117276,949942,752,33,0
1310,118276,949942,842,13,0
1311,119276,949942,847,46,0
1312,120276,949942,743,91,1
1313,121276,949942,738,31,0
1314,122276,949942,880,61,0
1315,123276,949942,1214,66,0
1316,124276,949942,1342,25,0
1317,125276,949942,1346,47,0
1318,126276,949942,1211,11,0
1319,127276,949942,1245,8,0
1320,128276,949942,1194,86,0
1321,129276,949942,1119,38,0
1322,130276,949942,1097,1,0
1323,131276,949942,1092,2,0
1324,132276,949942,1105,61,0
1325,133276,949942,1136,18,0
1326,140276,949942,1094,7,0
1327,141276,949942,1162,30,0
1328,142276,949942,1194,79,0
1329,143276,949942,1103,31,1
1330,144276,949942,1134,1,0
1331,87276,950942,372,0,4
1332,88276,950942,372,0,87
1333,89276,950942,372,0,100
1334,90276,950942,372,0,100
1335,91276,950942,372,0,100
1336,92276,950942,372,0,100
1337,93276,950942,372,0,96
1338,94276,950942,390,6,20
1339,95276,950942,408,24,0
1340,96276,950942,434,0,0
1341,97276,950942,457,1,0
1342,98276,950942,487,9,0
1343,99276,950942,516,4,0
1344,100276,950942,512,15,0
1345,101276,950942,528,0,0
1346,102276,950942,546,5,0
1347,103276,950942,559,4,0
1348,104276,950942,567,0,0
1349,105276,950942,584,4,0
1350,106276,950942,581,0,0
1351,107276,950942,575,7,1
1352,108276,950942,586,10,0
1353,109276,950942,584,39,0
1354,110276,950942,599,9,0
1355,111276,950942,602,18,0
1356,112276,950942,612,19,0
1357,113276,950942,654,92,0
1358,114276,950942,703,91,0
1359,115276,950942,720,25,0
1360,116276,950942,705,31,0
1361,117276,950942,746,85,0
1362,118276,950942,758,37,0
1363,119276,950942,755,46,0
1364,120276,950942,679,64,0
1365,121276,950942,689,15,1
1366,122276,950942,798,10,0
1367,123276,950942,1019,89,0
1368,124276,950942,1295,49,0
1369,125276,950942,1448,26,0
1370,126276,950942,1283,44,0
1371,127276,950942,1275,65,0
1372,128276,950942,1261,68,0
1373,129276,950942,1171,63,0
1374,130276,950942,1097,0,0
1375,131276,950942,1081,0,0
1376,132276,950942,1097,19,1
1377,133276,950942,1110,55,0
1378,134276,950942,1072,22,0
1379,135276,950942,1075,22,0
1380,136276,950942,1144,33,0
1381,137276,950942,1191,27,0
1382,138276,950942,1196,7,0
1383,139276,950942,932,11,0
1384,140276,950942,985,33,0
1385,141276,950942,1148,42,0
1386,142276,950942,1182,47,0
1387,143276,950942,1173,26,0
1388,144276,950942,1132,20,0
1389,145276,950942,1127,1,0
1390,88276,951942,372,0,31
1391,89276,951942,372,0,100
1392,90276,951942,372,0,100
1393,91276,951942,372,0,100
1394,92276,951942,372,0,100
1395,93276,951942,372,0,100
1396,94276,951942,372,11,61
1397,95276,951942,393,1,10
1398,96276,951942,416,0,0
1399,97276,951942,433,15,0
1400,98276,951942,477,23,0
1401,99276,951942,513,6,0
1402,100276,951942,520,0,0
1403,101276,951942,501,2,0
1404,102276,951942,507,4,0
1405,103276,951942,542,0,0
1406,104276,951942,548,7,0
1407,105276,951942,548,19,0
1408,106276,951942,574,0,0
1409,107276,951942,592,2,0
1410,108276,951942,562,23,0
1411,109276,951942,549,9,2
1412,110276,951942,539,4,0
1413,111276,951942,580,7,0
1414,112276,951942,576,14,0
1415,113276,951942,613,62,0
1416,114276,951942,635,96,0
1417,115276,951942,666,88,0
1418,116276,951942,649,37,0
1419,117276,951942,651,44,0
1420,118276,951942,647,27,0
1421,119276,951942,669,11,0
1422,120276,951942,639,78,1
1423,121276,951942,701,37,0
1424,122276,951942,735,1,0
1425,123276,951942,773,63,0
1426,124276,951942,1091,62,0
1427,125276,951942,1334,58,0
1428,126276,951942,1350,39,0
1429,127276,951942,1328,40,0
1430,128276,951942,1296,48,0
1431,129276,951942,1240,37,0
1432,130276,951942,1104,30,0
1433,131276,951942,1086,3,0
1434,132276,951942,1082,15,2
1435,133276,951942,1112,31,0
1436,134276,951942,1064,17,0
1437,135276,951942,1068,23,0
1438,136276,951942,1121,26,0
1439,137276,951942,1167,70,0
1440,138276,951942,1194,30,0
1441,139276,951942,1030,36,0
1442,140276,951942,935,3,0
1443,141276,951942,1104,62,0
1444,142276,951942,1159,81,0
1445,143276,951942,1158,79,0
1446,144276,951942,1187,54,0
1447,145276,951942,1140,36,0
1448,146276,951942,1141,12,0
1449,89276,952942,372,0,69
1450,90276,952942,372,0,100
1451,91276,952942,372,0,100
1452,92276,952942,372,0,100
1453,93276,952942,372,0,100
1454,94276,952942,372,0,100
1455,95276,952942,372,0,78
1456,96276,952942,382,4,3
1457,97276,952942,424,0,0
1458,98276,952942,478,1,0
1459,99276,952942,490,2,0
1460,100276,952942,511,0,0
1461,101276,952942,513,5,0
1462,102276,952942,490,9,0
1463,103276,952942,450,6,0
1464,104276,952942,522,25,0
1465,105276,952942,545,10,0
1466,106276,952942,573,0,0
1467,107276,952942,594,19,0
1468,108276,952942,595,65,1
1469,109276,952942,594,60,0
1470,110276,952942,576,27,0
1471,111276,952942,547,45,0
1472,112276,952942,541,37,1
1473,113276,952942,578,56,0
1474,114276,952942,591,98,0
1475,115276,952942,615,50,0
1476,116276,952942,624,5,0
1477,117276,952942,623,15,0
1478,118276,952942,621,38,0
1479,119276,952942,650,60,0
1480,120276,952942,603,99,1
1481,121276,952942,632,87,0
1482,122276,952942,640,45,0
1483,123276,952942,652,10,0
1484,124276,952942,738,97,0
1485,125276,952942,902,100,0
1486,126276,952942,1191,89,0
1487,127276,952942,1250,33,0
1488,128276,952942,1374,78,0
1489,129276,952942,1163,79,0
1490,130276,952942,1166,40,0
1491,131276,952942,1150,46,0
1492,132276,952942,1067,34,0
1493,133276,952942,1128,37,0
1494,134276,952942,1110,44,0
1495,135276,952942,1050,13,0
1496,136276,952942,1084,48,0
1497,137276,952942,1156,29,0
1498,138276,952942,1199,34,0
1499,139276,952942,1148,54,0
1500,140276,952942,938,0,0
1501,141276,952942,990,26,0
1502,142276,952942,1177,98,0
1503,143276,952942,1150,47,0
1504,144276,952942,1166,66,0
1505,145276,952942,1212,69,0
1506,146276,952942,1186,63,0
1507,147276,952942,1166,10,0
1508,89276,953942,372,0,13
1509,90276,953942,372,0,96
1510,91276,953942,372,0,100
1511,92276,953942,372,0,100
1512,93276,953942,372,0,100
1513,94276,953942,372,0,100
1514,95276,953942,372,0,100
1515,96276,953942,372,0,87
1516,97276,953942,389,1,3
1517,98276,953942,447,7,0
1518,99276,953942,462,3,0
1519,100276,953942,461,4,0
1520,101276,953942,464,4,0
1521,102276,953942,472,6,0
1522,103276,953942,467,13,0
1523,104276,953942,499,0,0
1524,105276,953942,537,4,0
1525,106276,953942,551,1,0
1526,107276,953942,573,0,0
1527,108276,953942,575,3,0
1528,109276,953942,574,0,0
1529,110276,953942,562,7,0
1530,111276,953942,524,16,0
1531,112276,953942,496,22,3
1532,113276,953942,532,44,0
1533,114276,953942,550,36,0
1534,115276,953942,555,21,0
1535,116276,953942,567,32,0
1536,117276,953942,571,1,0
1537,118276,953942,558,8,0
1538,119276,953942,552,11,0
1539,120276,953942,563,86,1
1540,121276,953942,602,57,0
1541,122276,953942,605,46,0
1542,123276,953942,601,7,0
1543,124276,953942,616,57,0
1544,125276,953942,669,63,0
1545,126276,953942,780,90,0
1546,127276,953942,1015,89,0
1547,128276,953942,1129,90,0
1548,129276,953942,1122,57,0
1549,130276,953942,1049,4,0
1550,131276,953942,1118,11,0
1551,132276,953942,1197,35,0
1552,133276,953942,1126,69,0
1553,134276,953942,1133,54,0
1554,135276,953942,1078,13,0
1555,136276,953942,1022,12,0
1556,137276,953942,1118,66,0
1557,138276,953942,1202,25,0
1558,139276,953942,1186,49,0
1559,140276,953942,949,21,0
1560,141276,953942,978,0,0
1561,142276,953942,1075,74,0
1562,143276,953942,1155,69,0
1563,144276,953942,1091,37,0
1564,145276,953942,1156,80,0
1565,146276,953942,1195,100,0
1566,147276,953942,1133,39,0
1567,90276,954942,372,0,56
1568,91276,954942,372,0,100
1569,92276,954942,372,0,100
1570,93276,954942,372,0,100
1571,94276,954942,372,0,100
1572,95276,954942,372,0,100
1573,96276,954942,372,0,98
1574,97276,954942,385,2,5
1575,98276,954942,433,9,0
1576,99276,954942,441,11,1
1577,100276,954942,464,1,0
1578,101276,954942,455,28,0
1579,102276,954942,453,11,0
1580,103276,954942,450,29,0
1581,104276,954942,475,7,0
1582,105276,954942,504,8,0
1583,106276,954942,519,30,0
1584,107276,954942,466,26,0
1585,108276,954942,462,24,2
1586,109276,954942,526,2,0
1587,110276,954942,539,15,0
1588,111276,954942,491,1,0
1589,112276,954942,460,1,0
1590,113276,954942,495,9,1
1591,114276,954942,508,2,0
1592,115276,954942,516,40,0
1593,116276,954942,541,0,0
1594,117276,954942,561,0,0
1595,118276,954942,562,8,0
1596,119276,954942,534,1,0
1597,120276,954942,508,18,2
1598,121276,954942,530,17,0
1599,122276,954942,562,43,0
1600,123276,954942,559,17,0
1601,124276,954942,604,3,0
1602,125276,954942,611,15,0
1603,126276,954942,614,7,1
1604,127276,954942,706,57,0
1605,128276,954942,908,89,0
1606,129276,954942,1217,59,0
1607,130276,954942,1016,12,0
1608,131276,954942,1169,43,0
1609,132276,954942,1351,40,0
1610,133276,954942,1266,66,0
1611,134276,954942,1078,87,2
1612,135276,954942,1019,69,0
1613,136276,954942,993,64,0
