,northing,easting,elevation,forest
1121,89276,945942,372,0
1122,90276,945942,372,0
1123,91276,945942,384,28
1124,92276,945942,407,18
1125,93276,945942,429,11
1126,94276,945942,461,15
1127,95276,945942,518,5
1128,96276,945942,549,1
1129,97276,945942,579,3
1130,98276,945942,635,21
1131,99276,945942,677,86
1132,100276,945942,687,92
1133,101276,945942,687,44
1134,102276,945942,682,91
1135,103276,945942,669,89
1136,104276,945942,670,89
1137,105276,945942,667,37
1138,106276,945942,665,10
1139,107276,945942,666,10
1140,108276,945942,703,9
1141,109276,945942,758,72
1142,110276,945942,832,23
1143,111276,945942,900,31
1144,112276,945942,1018,90
1145,113276,945942,1207,53
1146,114276,945942,1249,37
1147,115276,945942,1173,13
1148,116276,945942,997,63
1149,117276,945942,1104,81
1150,118276,945942,894,63
1151,119276,945942,785,7
1152,120276,945942,820,57
1153,121276,945942,936,57
1154,122276,945942,1121,52
1155,123276,945942,1206,10
1156,85276,946942,372,0
1157,86276,946942,372,0
1158,87276,946942,372,0
1159,88276,946942,372,0
1160,89276,946942,372,0
1161,90276,946942,372,0
1162,91276,946942,376,21
1163,92276,946942,407,10
1164,93276,946942,440,1
1165,94276,946942,480,0
1166,95276,946942,550,2
1167,96276,946942,520,15
1168,97276,946942,563,0
1169,98276,946942,636,9
1170,99276,946942,643,53
1171,100276,946942,653,38
1172,101276,946942,670,24
1173,102276,946942,673,83
1174,103276,946942,663,38
1175,104276,946942,681,4
1176,105276,946942,673,27
1177,106276,946942,654,55
1178,107276,946942,657,0
1179,108276,946942,663,4
1180,109276,946942,694,59
1181,110276,946942,746,50
1182,111276,946942,750,3
1183,112276,946942,868,19
1184,113276,946942,978,88
1185,114276,946942,1214,64
1186,115276,946942,1254,34
1187,116276,946942,1028,90
1188,117276,946942,1012,56
1189,118276,946942,1058,62
1190,119276,946942,750,84
1191,120276,946942,804,30
1192,121276,946942,974,57
1193,122276,946942,1113,49
1194,123276,946942,1218,17
1195,86276,947942,372,0
1196,87276,947942,372,0
1197,88276,947942,372,0
1198,89276,947942,372,0
1199,90276,947942,372,0
1200,91276,947942,372,0
1201,92276,947942,403,6
1202,93276,947942,429,5
1203,94276,947942,459,13
1204,95276,947942,473,26
1205,96276,947942,475,5
1206,97276,947942,519,0
1207,98276,947942,575,16
1208,99276,947942,600,4
1209,100276,947942,620,0
1210,101276,947942,637,13
1211,102276,947942,665,93
1212,103276,947942,644,14
1213,104276,947942,660,1
1214,105276,947942,650,1
1215,106276,947942,646,71
1216,107276,947942,638,21
1217,108276,947942,649,0
1218,109276,947942,645,7
1219,110276,947942,671,57
1220,111276,947942,729,64
1221,112276,947942,779,34
1222,113276,947942,849,20
1223,114276,947942,957,74
1224,115276,947942,1167,57
1225,116276,947942,996,96
1226,117276,947942,923,58
1227,118276,947942,1112,78
1228,119276,947942,828,41
1229,120276,947942,750,32
1230,121276,947942,925,29
1231,122276,947942,1113,29
1232,123276,947942,1238,33
1233,86276,948942,372,0
1234,87276,948942,372,0
1235,88276,948942,372,0
1236,89276,948942,372,0
1237,90276,948942,372,0
1238,91276,948942,372,0
1239,92276,948942,387,1
1240,93276,948942,421,0
1241,94276,948942,436,11
1242,95276,948942,455,20
1243,96276,948942,485,1
1244,97276,948942,506,5
1245,98276,948942,518,3
1246,99276,948942,554,2
1247,100276,948942,586,0
1248,101276,948942,603,0
1249,102276,948942,607,14
1250,103276,948942,606,1
1251,104276,948942,613,3
1252,105276,948942,615,38
1253,106276,948942,624,55
1254,107276,948942,623,64
1255,108276,948942,627,0
1256,109276,948942,628,0
1257,110276,948942,629,12
1258,111276,948942,668,73
1259,112276,948942,716,84
1260,113276,948942,761,36
1261,114276,948942,821,47
1262,115276,948942,902,72
1263,116276,948942,898,72
1264,117276,948942,807,63
1265,118276,948942,1013,81
1266,119276,948942,989,70
1267,120276,948942,747,86
1268,121276,948942,804,44
1269,122276,948942,1072,67
1270,123276,948942,1289,40
1271,124276,948942,1381,21
1272,125276,948942,1277,6
1273,128276,948942,1143,5
1274,129276,948942,1128,49
1275,130276,948942,1107,17
1276,131276,948942,1099,3
1277,142276,948942,1143,37
1278,143276,948942,1105,10
1279,87276,949942,372,0
1280,88276,949942,372,0
1281,89276,949942,372,0
1282,90276,949942,372,0
1283,91276,949942,372,0
1284,92276,949942,372,0
1285,93276,949942,394,2
1286,94276,949942,421,12
1287,95276,949942,440,9
1288,96276,949942,477,0
1289,97276,949942,508,0
1290,98276,949942,503,0
1291,99276,949942,497,8
1292,100276,949942,517,6
1293,101276,949942,536,19
1294,102276,949942,558,12
1295,103276,949942,581,6
1296,104276,949942,603,23
1297,105276,949942,601,87
1298,106276,949942,596,28
1299,107276,949942,603,4
1300,108276,949942,613,1
1301,109276,949942,614,10
1302,110276,949942,608,12
1303,111276,949942,618,6
1304,112276,949942,667,76
1305,113276,949942,715,99
1306,114276,949942,751,58
1307,115276,949942,785,4
1308,116276,949942,786,20
1309,117276,949942,752,33
1310,118276,949942,842,13
1311,119276,949942,847,46
1312,120276,949942,743,91
1313,121276,949942,738,31
1314,122276,949942,880,61
1315,123276,949942,1214,66
1316,124276,949942,1342,25
1317,125276,949942,1346,47
1318,126276,949942,1211,11
1319,127276,949942,1245,8
1320,128276,949942,1194,86
1321,129276,949942,1119,38
1322,130276,949942,1097,1
1323,131276,949942,1092,2
1324,132276,949942,1105,61
1325,133276,949942,1136,18
1326,140276,949942,1094,7
1327,141276,949942,1162,30
1328,142276,949942,1194,79
1329,143276,949942,1103,31
1330,144276,949942,1134,1
1331,87276,950942,372,0
1332,88276,950942,372,0
1333,89276,950942,372,0
1334,90276,950942,372,0
1335,91276,950942,372,0
1336,92276,950942,372,0
1337,93276,950942,372,0
1338,94276,950942,390,6
1339,95276,950942,408,24
1340,96276,950942,434,0
1341,97276,950942,457,1
1342,98276,950942,487,9
1343,99276,950942,516,4
1344,100276,950942,512,15
1345,101276,950942,528,0
1346,102276,950942,546,5
1347,103276,950942,559,4
1348,104276,950942,567,0
1349,105276,950942,584,4
1350,106276,950942,581,0
1351,107276,950942,575,7
1352,108276,950942,586,10
1353,109276,950942,584,39
1354,110276,950942,599,9
1355,111276,950942,602,18
1356,112276,950942,612,19
1357,113276,950942,654,92
1358,114276,950942,703,91
1359,115276,950942,720,25
1360,116276,950942,705,31
1361,117276,950942,746,85
1362,118276,950942,758,37
1363,119276,950942,755,46
1364,120276,950942,679,64
1365,121276,950942,689,15
1366,122276,950942,798,10
1367,123276,950942,1019,89
1368,124276,950942,1295,49
1369,125276,950942,1448,26
1370,126276,950942,1283,44
1371,127276,950942,1275,65
1372,128276,950942,1261,68
1373,129276,950942,1171,63
1374,130276,950942,1097,0
1375,131276,950942,1081,0
1376,132276,950942,1097,19
1377,133276,950942,1110,55
1378,134276,950942,1072,22
1379,135276,950942,1075,22
1380,136276,950942,1144,33
1381,137276,950942,1191,27
1382,138276,950942,1196,7
1383,139276,950942,932,11
1384,140276,950942,985,33
1385,141276,950942,1148,42
1386,142276,950942,1182,47
1387,143276,950942,1173,26
1388,144276,950942,1132,20
1389,145276,950942,1127,1
1390,88276,951942,372,0
1391,89276,951942,372,0
1392,90276,951942,372,0
1393,91276,951942,372,0
1394,92276,951942,372,0
1395,93276,951942,372,0
1396,94276,951942,372,11
1397,95276,951942,393,1
1398,96276,951942,416,0
1399,97276,951942,433,15
1400,98276,951942,477,23
1401,99276,951942,513,6
1402,100276,951942,520,0
1403,101276,951942,501,2
1404,102276,951942,507,4
1405,103276,951942,542,0
1406,104276,951942,548,7
1407,105276,951942,548,19
1408,106276,951942,574,0
1409,107276,951942,592,2
1410,108276,951942,562,23
1411,109276,951942,549,9
1412,110276,951942,539,4
1413,111276,951942,580,7
1414,112276,951942,576,14
1415,113276,951942,613,62
1416,114276,951942,635,96
1417,115276,951942,666,88
1418,116276,951942,649,37
1419,117276,951942,651,44
1420,118276,951942,647,27
1421,119276,951942,669,11
1422,120276,951942,639,78
1423,121276,951942,701,37
1424,122276,951942,735,1
1425,123276,951942,773,63
1426,124276,951942,1091,62
1427,125276,951942,1334,58
1428,126276,951942,1350,39
1429,127276,951942,1328,40
1430,128276,951942,1296,48
1431,129276,951942,1240,37
1432,130276,951942,1104,30
1433,131276,951942,1086,3
1434,132276,951942,1082,15
1435,133276,951942,1112,31
1436,134276,951942,1064,17
1437,135276,951942,1068,23
1438,136276,951942,1121,26
1439,137276,951942,1167,70
1440,138276,951942,1194,30
1441,139276,951942,1030,36
1442,140276,951942,935,3
1443,141276,951942,1104,62
1444,142276,951942,1159,81
1445,143276,951942,1158,79
1446,144276,951942,1187,54
1447,145276,951942,1140,36
1448,146276,951942,1141,12
1449,89276,952942,372,0
1450,90276,952942,372,0
1451,91276,952942,372,0
1452,92276,952942,372,0
1453,93276,952942,372,0
1454,94276,952942,372,0
1455,95276,952942,372,0
1456,96276,952942,382,4
1457,97276,952942,424,0
1458,98276,952942,478,1
1459,99276,952942,490,2
1460,100276,952942,511,0
1461,101276,952942,513,5
1462,102276,952942,490,9
1463,103276,952942,450,6
1464,104276,952942,522,25
1465,105276,952942,545,10
1466,106276,952942,573,0
1467,107276,952942,594,19
1468,108276,952942,595,65
1469,109276,952942,594,60
1470,110276,952942,576,27
1471,111276,952942,547,45
1472,112276,952942,541,37
1473,113276,952942,578,56
1474,114276,952942,591,98
1475,115276,952942,615,50
1476,116276,952942,624,5
1477,117276,952942,623,15
1478,118276,952942,621,38
1479,119276,952942,650,60
1480,120276,952942,603,99
1481,121276,952942,632,87
1482,122276,952942,640,45
1483,123276,952942,652,10
1484,124276,952942,738,97
1485,125276,952942,902,100
1486,126276,952942,1191,89
1487,127276,952942,1250,33
1488,128276,952942,1374,78
1489,129276,952942,1163,79
1490,130276,952942,1166,40
1491,131276,952942,1150,46
1492,132276,952942,1067,34
1493,133276,952942,1128,37
1494,134276,952942,1110,44
1495,135276,952942,1050,13
1496,136276,952942,1084,48
1497,137276,952942,1156,29
1498,138276,952942,1199,34
1499,139276,952942,1148,54
1500,140276,952942,938,0
1501,141276,952942,990,26
1502,142276,952942,1177,98
1503,143276,952942,1150,47
1504,144276,952942,1166,66
1505,145276,952942,1212,69
1506,146276,952942,1186,63
1507,147276,952942,1166,10
1508,89276,953942,372,0
1509,90276,953942,372,0
1510,91276,953942,372,0
1511,92276,953942,372,0
1512,93276,953942,372,0
1513,94276,953942,372,0
1514,95276,953942,372,0
1515,96276,953942,372,0
1516,97276,953942,389,1
1517,98276,953942,447,7
1518,99276,953942,462,3
1519,100276,953942,461,4
1520,101276,953942,464,4
1521,102276,953942,472,6
1522,103276,953942,467,13
1523,104276,953942,499,0
1524,105276,953942,537,4
1525,106276,953942,551,1
1526,107276,953942,573,0
1527,108276,953942,575,3
1528,109276,953942,574,0
1529,110276,953942,562,7
1530,111276,953942,524,16
1531,112276,953942,496,22
1532,113276,953942,532,44
1533,114276,953942,550,36
1534,115276,953942,555,21
1535,116276,953942,567,32
1536,117276,953942,571,1
1537,118276,953942,558,8
1538,119276,953942,552,11
1539,120276,953942,563,86
1540,121276,953942,602,57
1541,122276,953942,605,46
1542,123276,953942,601,7
1543,124276,953942,616,57
1544,125276,953942,669,63
1545,126276,953942,780,90
1546,127276,953942,1015,89
1547,128276,953942,1129,90
1548,129276,953942,1122,57
1549,130276,953942,1049,4
1550,131276,953942,1118,11
1551,132276,953942,1197,35
1552,133276,953942,1126,69
1553,134276,953942,1133,54
1554,135276,953942,1078,13
1555,136276,953942,1022,12
1556,137276,953942,1118,66
1557,138276,953942,1202,25
1558,139276,953942,1186,49
1559,140276,953942,949,21
1560,141276,953942,978,0
1561,142276,953942,1075,74
1562,143276,953942,1155,69
1563,144276,953942,1091,37
1564,145276,953942,1156,80
1565,146276,953942,1195,100
1566,147276,953942,1133,39
1567,90276,954942,372,0
1568,91276,954942,372,0
1569,92276,954942,372,0
1570,93276,954942,372,0
1571,94276,954942,372,0
1572,95276,954942,372,0
1573,96276,954942,372,0
1574,97276,954942,385,2
1575,98276,954942,433,9
1576,99276,954942,441,11
1577,100276,954942,464,1
1578,101276,954942,455,28
1579,102276,954942,453,11
1580,103276,954942,450,29
1581,104276,954942,475,7
1582,105276,954942,504,8
1583,106276,954942,519,30
1584,107276,954942,466,26
1585,108276,954942,462,24
1586,109276,954942,526,2
1587,110276,954942,539,15
1588,111276,954942,491,1
1589,112276,954942,460,1
1590,113276,954942,495,9
1591,114276,954942,508,2
1592,115276,954942,516,40
1593,116276,954942,541,0
1594,117276,954942,561,0
1595,118276,954942,562,8
1596,119276,954942,534,1
1597,120276,954942,508,18
1598,121276,954942,530,17
1599,122276,954942,562,43
1600,123276,954942,559,17
1601,124276,954942,604,3
1602,125276,954942,611,15
1603,126276,954942,614,7
1604,127276,954942,706,57
1605,128276,954942,908,89
1606,129276,954942,1217,59
1607,130276,954942,1016,12
1608,131276,954942,1169,43
1609,132276,954942,1351,40
1610,133276,954942,1266,66
1611,134276,954942,1078,87
1612,135276,954942,1019,69
1613,136276,954942,993,64
1614,137276,954942,1051,27
1615,138276,954942,1165,26
1616,139276,954942,1215,24
1617,140276,954942,968,46
1618,141276,954942,985,0
1619,142276,954942,1044,36
1620,143276,954942,1162,100
1621,144276,954942,1068,30
1622,145276,954942,1079,48
1623,146276,954942,1120,99
1624,147276,954942,1136,32
1625,90276,955942,372,0
1626,91276,955942,372,0
1627,92276,955942,372,0
1628,93276,955942,372,0
1629,94276,955942,372,0
1630,95276,955942,372,0
1631,96276,955942,375,1
1632,97276,955942,409,0
1633,98276,955942,401,1
1634,99276,955942,455,2
1635,100276,955942,454,18
1636,101276,955942,410,75
1637,102276,955942,410,75
1638,103276,955942,419,26
1639,104276,955942,425,13
1640,105276,955942,432,23
1641,106276,955942,439,13
1642,107276,955942,476,1
1643,108276,955942,492,17
1644,109276,955942,442,1
1645,110276,955942,487,6
1646,111276,955942,467,3
1647,112276,955942,530,21
1648,113276,955942,483,12
1649,114276,955942,467,0
1650,115276,955942,472,3
1651,116276,955942,471,8
1652,117276,955942,512,5
1653,118276,955942,536,7
1654,119276,955942,508,1
1655,120276,955942,473,3
1656,121276,955942,495,0
1657,122276,955942,502,0
1658,123276,955942,504,0
1659,124276,955942,582,0
1660,125276,955942,607,1
1661,126276,955942,622,6
1662,127276,955942,623,19
1663,128276,955942,925,86
1664,129276,955942,1142,74
1665,130276,955942,946,65
1666,131276,955942,1147,57
1667,132276,955942,1385,47
1668,133276,955942,1451,23
1669,134276,955942,1224,69
1670,135276,955942,1291,99
1671,136276,955942,954,86
1672,137276,955942,925,74
1673,138276,955942,1111,52
1674,139276,955942,1188,13
1675,140276,955942,986,61
1676,141276,955942,1013,1
1677,142276,955942,1069,27
1678,143276,955942,1159,64
1679,144276,955942,1132,72
1680,145276,955942,1046,1
1681,146276,955942,1062,46
1682,147276,955942,1090,61
1683,90276,956942,372,0
1684,91276,956942,372,0
1685,92276,956942,372,0
1686,93276,956942,372,0
1687,94276,956942,372,0
1688,95276,956942,372,0
1689,96276,956942,381,14
1690,97276,956942,390,14
1691,98276,956942,390,18
1692,99276,956942,416,8
1693,100276,956942,402,32
1694,101276,956942,435,23
1695,102276,956942,462,11
1696,103276,956942,469,0
1697,104276,956942,475,0
1698,105276,956942,482,12
1699,106276,956942,508,0
1700,107276,956942,504,0
1701,108276,956942,492,4
1702,109276,956942,498,9
1703,110276,956942,446,22
1704,111276,956942,447,3
1705,112276,956942,490,44
1706,113276,956942,457,42
1707,114276,956942,445,1
1708,115276,956942,441,3
1709,116276,956942,439,0
1710,117276,956942,439,1
1711,118276,956942,440,2
1712,119276,956942,441,0
1713,120276,956942,441,0
1714,121276,956942,439,1
1715,122276,956942,459,0
1716,123276,956942,487,8
1717,124276,956942,497,33
1718,125276,956942,554,4
1719,126276,956942,578,29
1720,127276,956942,611,27
1721,128276,956942,609,36
1722,129276,956942,744,85
1723,130276,956942,974,75
1724,131276,956942,1130,44
1725,132276,956942,1295,74
1726,133276,956942,1445,41
1727,134276,956942,1500,42
1728,135276,956942,1359,48
1729,136276,956942,1298,66
1730,137276,956942,921,80
1731,138276,956942,904,68
1732,139276,956942,1148,41
1733,140276,956942,1037,52
1734,141276,956942,1018,24
1735,142276,956942,1083,34
1736,143276,956942,1144,70
1737,144276,956942,1181,76
1738,145276,956942,1079,20
1739,146276,956942,1048,1
1740,147276,956942,1055,32
1741,148276,956942,1134,3
1742,90276,957942,372,0
1743,91276,957942,372,0
1744,92276,957942,372,0
1745,93276,957942,372,0
1746,94276,957942,372,0
1747,95276,957942,372,0
1748,96276,957942,386,0
